,username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,retweet,clean_text,language,sentiment
48,IntLibertarian,2017-05-20 23:53,0,0,Protestas en # Venezuela # 20Mayo 2017 # YouTube https://youtu.be/mkXIYkctwFs # Caracas # SOSVenezuela # Resistencia # MillonesContraLaDictadura # 20May,,,# # # # # # # #,8.661397459188244e+17,https://twitter.com/IntLibertarian/status/866139745918824449,Protestas en # Venezuela # 20Mayo 2017 # YouTube https://youtu.be/mkXIYkctwFs # Caracas # SOSVenezuela # Resistencia # MillonesContraLaDictadura # 20May,Protestas en   2017  ,es,0.487978994846344
49,FatimaSoaresAN,2017-05-20 23:46,1,1,"# 20May 2:02pm Desde el Distribuidor Sta Cecilia, partimos desde Sta Monica no abandonaremos la calle. Somos # MillonesContraLaDictadura pic.twitter.com/DNaetg1xnZ",,,# #,8.661379912986788e+17,https://twitter.com/FatimaSoaresAN/status/866137991298678784,"# 20May 2:02pm Desde el Distribuidor Sta Cecilia, partimos desde Sta Monica no abandonaremos la calle. Somos # MillonesContraLaDictadura pic.twitter.com/DNaetg1xnZ", 2 02pm Desde el Distribuidor Sta Cecilia  partimos desde Sta Monica no abandonaremos la calle  Somos  ,es,0.4629462659358978
50,tokndolanoticia,2017-05-20 23:32,0,0,Retweeted Biagio Pilieri ( @ BiagioPilieri): Hoy somos # MillonesContraLaDictadura que no estamos dispuestos a... http://fb.me/7V1bNgKZI,,@,#,8.661344894199644e+17,https://twitter.com/tokndolanoticia/status/866134489419964416, Hoy somos # MillonesContraLaDictadura que no estamos dispuestos a... http://fb.me/7V1bNgKZI, Hoy somos  que no estamos dispuestos a    ,es,0.4867309033870697
53,cdv83,2017-05-20 22:47,3,2,"A Mas Represión, Más RESISTENCIA CARAJO!!!!! # MillonesContraLaDictadura Vencimos el miedo @ NicolasMaduro @ nestor @ AleDcabernetpic.twitter.com/SsQ31561EB",,@ @ @,#,8.661232043808317e+17,https://twitter.com/cdv83/status/866123204380831744,"A Mas Represión, Más RESISTENCIA CARAJO!!!!! # MillonesContraLaDictadura Vencimos el miedo @ NicolasMaduro @ nestor @ AleDcabernetpic.twitter.com/SsQ31561EB",A Mas Represión  Más RESISTENCIA CARAJO       Vencimos el miedo   ,es,0.0
54,Pachecohumbert,2017-05-20 22:26,1,0,RT adrianadelia: Así demostramos que somos # MillonesContraLaDictadura. Somos millones los que decidimos luchar pa… https://twitter.com/i/web/status/866110067594190848 …,,,#,8.661180504200765e+17,https://twitter.com/Pachecohumbert/status/866118050420076545,RT adrianadelia: Así demostramos que somos # MillonesContraLaDictadura. Somos millones los que decidimos luchar pa… https://twitter.com/i/web/status/866110067594190848 …,RT adrianadelia  Así demostramos que somos  Somos millones los que decidimos luchar pa  ,es,0.6189895868301392
55,Pachecohumbert,2017-05-20 22:23,1,0,RT adrianadelia: Así demostramos que somos # MillonesContraLaDictadura. Somos millones los que decidimos luchar pa… https://twitter.com/i/web/status/866110067594190848 …,,,#,8.661172084344545e+17,https://twitter.com/Pachecohumbert/status/866117208434454528,RT adrianadelia: Así demostramos que somos # MillonesContraLaDictadura. Somos millones los que decidimos luchar pa… https://twitter.com/i/web/status/866110067594190848 …,RT adrianadelia  Así demostramos que somos  Somos millones los que decidimos luchar pa  ,es,0.6189895868301392
56,alejandrovivas,2017-05-20 22:20,15,4,IMPORTANTE!!! Balance sobre jornada de hoy # MillonesContraLaDictadura # 20Mayhttps://twitter.com/hcapriles/status/866115020572250112 …,,,# #,8.66116519499092e+17,https://twitter.com/alejandrovivas/status/866116519499091968,IMPORTANTE!!! Balance sobre jornada de hoy # MillonesContraLaDictadura # 20Mayhttps://twitter.com/hcapriles/status/866115020572250112 …,IMPORTANTE    Balance sobre jornada de hoy  ,es,0.6989921927452087
57,JenniferEstev,2017-05-20 22:19,1,0,Tampoco me lo contaron .. # MillonesContraLaDictadura # BastaYa # 20demayopic.twitter.com/MDKlzg5ZfX,,,# # #,8.661163276264653e+17,https://twitter.com/JenniferEstev/status/866116327626465280,Tampoco me lo contaron .. # MillonesContraLaDictadura # BastaYa # 20demayopic.twitter.com/MDKlzg5ZfX,Tampoco me lo contaron      ,es,0.4073778986930847
59,JenniferEstev,2017-05-20 22:18,2,0,No le contaron .. es mi foto # 20Mayo # MillonesContraLaDictadura pic.twitter.com/hZrJ9rn40Q,,,# #,8.661159216849428e+17,https://twitter.com/JenniferEstev/status/866115921684942849,No le contaron .. es mi foto # 20Mayo # MillonesContraLaDictadura pic.twitter.com/hZrJ9rn40Q,No le contaron    es mi foto   ,es,0.4326004981994629
60,karinsalanova,2017-05-20 22:10,13,7,"Aquí está # RIBAS en la calle, luchando contra la dictadura madurista y su estafa de la constituyente! # MillonesContraLaDictadura pic.twitter.com/MkLfhR0tRg",,,# #,8.661140603870536e+17,https://twitter.com/karinsalanova/status/866114060387053568,"Aquí está # RIBAS en la calle, luchando contra la dictadura madurista y su estafa de la constituyente! # MillonesContraLaDictadura pic.twitter.com/MkLfhR0tRg",Aquí está  en la calle  luchando contra la dictadura madurista y su estafa de la constituyente   ,es,0.1565232276916504
61,adrianadelia,2017-05-20 21:55,125,90,Así demostramos que somos # MillonesContraLaDictadura. Somos millones los que decidimos luchar para que este país cambie ¡No nos rendiremos! pic.twitter.com/Ocn4auMZNV,,,#,8.661100675941908e+17,https://twitter.com/adrianadelia/status/866110067594190848,Así demostramos que somos # MillonesContraLaDictadura. Somos millones los que decidimos luchar para que este país cambie ¡No nos rendiremos! pic.twitter.com/Ocn4auMZNV,Así demostramos que somos  Somos millones los que decidimos luchar para que este país cambie  No nos rendiremos  ,es,0.3510245680809021
62,RupertoGR,2017-05-20 21:46,1,0,"No cabe duda que Somos Millones"" lo que queremos un cambio pacífico y favorable para Venezuela. ELECCIONES YA. # MillonesContraLaDictadura pic.twitter.com/orfOaEC2UR""",,,#,8.66107883301331e+17,https://twitter.com/RupertoGR/status/866107883301330946,"No cabe duda que Somos Millones"" lo que queremos un cambio pacífico y favorable para Venezuela. ELECCIONES YA. # MillonesContraLaDictadura pic.twitter.com/orfOaEC2UR""",No cabe duda que Somos Millones  lo que queremos un cambio pacífico y favorable para Venezuela  ELECCIONES YA   ,es,0.755640983581543
63,ManuAguirre,2017-05-20 21:38,22,13,"Carabobo en resistencia, 50 días de lucha por La Paz y democracia. Somos # MillonesContraLaDictadura pic.twitter.com/rlVF9mYgiT",,,#,8.661059833277768e+17,https://twitter.com/ManuAguirre/status/866105983327776770,"Carabobo en resistencia, 50 días de lucha por La Paz y democracia. Somos # MillonesContraLaDictadura pic.twitter.com/rlVF9mYgiT",Carabobo en resistencia  50 días de lucha por La Paz y democracia  Somos  ,es,0.7982035875320435
65,stephanoist,2017-05-20 21:18,0,0,50 días en los qel miedo lo hemos transformado n valentía y fortaleza.¡Este BRAVO PUEBLO! # MillonesContraLaDictadura pic.twitter.com/MiKAu36MGe,,,#,8.661008930448876e+17,https://twitter.com/stephanoist/status/866100893044887553,50 días en los qel miedo lo hemos transformado n valentía y fortaleza.¡Este BRAVO PUEBLO! # MillonesContraLaDictadura pic.twitter.com/MiKAu36MGe,50 días en los qel miedo lo hemos transformado n valentía y fortaleza  Este BRAVO PUEBLO   ,es,0.1797408163547516
66,SanFelipeMPJ,2017-05-20 21:14,12,8,# Yaracuy no descansará hasta lograr la libertad de nuestra amada Venezuela # MillonesContraLaDictadura # SomosMillonesPorElCAMBIOpic.twitter.com/ZfsLSSS6jX,,,# # #,8.66099939633492e+17,https://twitter.com/SanFelipeMPJ/status/866099939633491969,# Yaracuy no descansará hasta lograr la libertad de nuestra amada Venezuela # MillonesContraLaDictadura # SomosMillonesPorElCAMBIOpic.twitter.com/ZfsLSSS6jX, no descansará hasta lograr la libertad de nuestra amada Venezuela  ,es,0.6248616576194763
68,Pr1meroJusticia,2017-05-20 21:00,194,130,50 días en los que el miedo lo hemos transformado en valentía y fortaleza. ¡Este BRAVO PUEBLO no te abandona! # MillonesContraLaDictadura pic.twitter.com/hYsXyHn9b3,,,#,8.660962390871122e+17,https://twitter.com/Pr1meroJusticia/status/866096239087112192,50 días en los que el miedo lo hemos transformado en valentía y fortaleza. ¡Este BRAVO PUEBLO no te abandona! # MillonesContraLaDictadura pic.twitter.com/hYsXyHn9b3,50 días en los que el miedo lo hemos transformado en valentía y fortaleza   Este BRAVO PUEBLO no te abandona   ,es,0.1266661286354065
70,Oscar_Canelon_,2017-05-20 20:54,0,0,"Esto es parte del Pan Zamora , asesinar a los manifestantes # MillonesContraLaDictadura https://twitter.com/EfectoCocuyo/status/866062946581057537 …",,,#,8.660949395491758e+17,https://twitter.com/Oscar_Canelon_/status/866094939549175808,"Esto es parte del Pan Zamora , asesinar a los manifestantes # MillonesContraLaDictadura https://twitter.com/EfectoCocuyo/status/866062946581057537 …",Esto es parte del Pan Zamora   asesinar a los manifestantes  ,es,0.32900509238243103
71,ra_marcos24,2017-05-20 20:54,0,1,@ lucasbibiana ¿A que le temen? ¿A un pueblo que sale a exigir su derecho? Pues viviran con miedo # MillonesContraLaDictadura @ maximo_sanchezpic.twitter.com/IHFXzyMIeS,,@ @,#,8.660948417337631e+17,https://twitter.com/ra_marcos24/status/866094841733763072,@ lucasbibiana ¿A que le temen? ¿A un pueblo que sale a exigir su derecho? Pues viviran con miedo # MillonesContraLaDictadura @ maximo_sanchezpic.twitter.com/IHFXzyMIeS,  A que le temen   A un pueblo que sale a exigir su derecho  Pues viviran con miedo  ,es,0.46432703733444214
